StockCode,Year,Week,Quantity,Price,IsWeekend,Hour,CountryCode,CategoryCluster,Month,IsHolidaySeason,Quantity_lag_1,Quantity_roll_mean_2,Quantity_roll_mean_4
20972,2011,31,417,1.2341666666666666,1,13.916666666666666,38,8,8,False,217.0,144.5,111.75
20972,2011,32,465,1.2207692307692308,3,12.384615384615385,38,8,8,False,417.0,317.0,189.75
20972,2011,33,110,1.25,0,12.428571428571429,38,8,8,False,465.0,441.0,292.75
20972,2011,34,51,1.25,1,13.333333333333334,38,8,8,False,110.0,287.5,302.25
20972,2011,35,60,1.25,0,11.5,38,8,8,False,51.0,80.5,260.75
20972,2011,36,172,1.25,2,12.666666666666666,38,8,9,False,60.0,55.5,171.5
20972,2011,37,284,1.3228571428571427,2,12.857142857142858,38,8,9,False,172.0,116.0,98.25
20972,2011,38,95,1.3364285714285715,3,11.785714285714286,38,8,9,False,284.0,228.0,141.75
20972,2011,39,284,1.3284615384615384,1,12.384615384615385,38,8,9,False,95.0,189.5,152.75
20972,2011,40,232,1.305,2,13.454545454545455,38,8,10,False,284.0,189.5,208.75
20972,2011,41,183,1.31375,0,12.0,38,8,10,False,232.0,258.0,223.75
20972,2011,42,119,1.3508333333333333,0,13.75,38,8,10,False,183.0,207.5,198.5
20972,2011,43,126,1.343076923076923,1,12.23076923076923,38,8,10,False,119.0,151.0,204.5
20972,2011,44,228,1.3519999999999999,2,13.1,13,8,10,False,126.0,122.5,165.0
20972,2011,45,242,1.3076190476190477,3,12.333333333333334,38,8,11,False,228.0,177.0,164.0
20972,2011,46,316,1.2845714285714287,9,12.257142857142858,38,8,11,False,242.0,235.0,178.75
20972,2011,47,139,1.3136842105263158,5,12.421052631578947,38,8,11,True,316.0,279.0,228.0
20972,2011,48,144,1.3172222222222223,3,12.5,38,8,11,True,139.0,227.5,231.25
20972,2011,49,114,1.3306666666666667,0,13.2,38,8,12,True,144.0,141.5,210.25
21034,2010,1,11,0.9499999999999998,1,13.666666666666666,38,5,1,False,24.0,27.0,49.25
21034,2010,2,13,0.95,3,14.142857142857142,38,5,1,False,11.0,17.5,30.0
21034,2010,3,54,0.95,4,13.8,38,5,1,False,13.0,12.0,19.5
21034,2010,4,31,0.95,5,13.25,38,5,1,False,54.0,33.5,25.5
21034,2010,5,19,0.95,0,14.785714285714286,38,5,2,False,31.0,42.5,27.25
21034,2010,6,16,0.95,3,13.5,38,5,2,False,19.0,25.0,29.25
21034,2010,7,23,0.95,4,13.538461538461538,38,5,2,False,16.0,17.5,30.0
21034,2010,8,39,0.95,4,13.347826086956522,38,5,2,False,23.0,19.5,22.25
21034,2010,9,21,0.95,3,13.733333333333333,38,5,3,False,39.0,31.0,24.25
21034,2010,10,17,0.9499999999999998,3,13.583333333333334,38,5,3,False,21.0,30.0,24.75
21034,2010,11,41,0.95,4,13.19047619047619,38,5,3,False,17.0,19.0,25.0
21034,2010,12,36,0.95,9,13.0,38,5,3,False,41.0,29.0,29.5
21034,2010,13,20,0.95,0,13.266666666666667,38,5,3,False,36.0,38.5,28.75
21034,2010,14,21,0.95,4,14.133333333333333,38,5,4,False,20.0,28.0,28.5
21034,2010,15,23,0.95,5,13.0,38,5,4,False,21.0,20.5,29.5
21034,2010,16,31,0.9499999999999998,3,13.333333333333334,38,5,4,False,23.0,22.0,25.0
21034,2010,17,36,0.95,2,13.8,38,5,4,False,31.0,27.0,23.75
21034,2010,18,14,0.95,1,13.4,38,5,5,False,36.0,33.5,27.75
21034,2010,19,37,0.95,6,13.227272727272727,38,5,5,False,14.0,25.0,26.0
21034,2010,20,42,0.95,7,13.692307692307692,38,5,5,False,37.0,25.5,29.5
21034,2010,21,24,0.9499999999999998,4,13.055555555555555,38,5,5,False,42.0,39.5,32.25
21034,2010,22,26,0.95,9,12.5,38,5,6,False,24.0,33.0,29.25
21034,2010,23,63,0.95,7,12.62962962962963,38,5,6,False,26.0,25.0,32.25
21034,2010,24,46,0.95,5,13.227272727272727,38,5,6,False,63.0,44.5,38.75
21034,2010,25,39,0.95,3,13.1875,38,5,6,False,46.0,54.5,39.75
21034,2010,26,38,0.95,1,12.466666666666667,38,5,6,False,39.0,42.5,43.5
21034,2010,27,14,0.9499999999999998,2,13.583333333333334,38,5,7,False,38.0,38.5,46.5
21034,2010,28,21,0.95,0,12.538461538461538,38,5,7,False,14.0,26.0,34.25
21034,2010,29,29,0.95,2,14.733333333333333,38,5,7,False,21.0,17.5,28.0
21034,2010,30,21,0.95,1,13.357142857142858,38,5,7,False,29.0,25.0,25.5
21034,2010,31,21,0.95,2,13.181818181818182,38,5,8,False,21.0,25.0,21.25
21034,2010,32,44,0.95,4,14.095238095238095,38,5,8,False,21.0,21.0,23.0
21034,2010,33,29,0.95,5,13.6,38,5,8,False,44.0,32.5,28.75
21034,2010,34,11,0.95,1,14.625,38,5,8,False,29.0,36.5,28.75
21034,2010,35,5,0.95,0,14.6,38,5,8,False,11.0,20.0,26.25
21034,2010,36,43,0.9499999999999998,9,13.083333333333334,38,5,9,False,5.0,8.0,22.25
21034,2010,37,52,0.95,12,13.48,38,5,9,False,43.0,24.0,22.0
21034,2010,38,68,0.95,8,13.28125,38,5,9,False,52.0,47.5,27.75
21034,2010,39,51,0.95,6,13.409090909090908,38,5,9,False,68.0,60.0,42.0
21034,2010,40,66,0.95,3,12.678571428571429,38,5,10,False,51.0,59.5,53.5
21034,2010,41,106,0.95,13,13.142857142857142,38,5,10,False,66.0,58.5,59.25
21034,2010,42,69,0.95,11,12.71875,38,5,10,False,106.0,86.0,72.75
21034,2010,43,88,0.95,12,13.852941176470589,38,5,10,False,69.0,87.5,73.0
21034,2010,44,75,0.95,11,12.67741935483871,38,5,11,False,88.0,78.5,82.25
21034,2010,45,93,0.95,21,13.089285714285714,38,5,11,False,75.0,81.5,84.5
21034,2010,46,108,0.95,13,13.055555555555555,38,5,11,False,93.0,84.0,81.25
21034,2010,47,122,0.95,21,12.905405405405405,38,5,11,True,108.0,100.5,91.0
21034,2010,48,110,0.95,26,13.409090909090908,38,5,11,True,122.0,115.0,99.5
21034,2010,49,122,0.95,9,13.213333333333333,38,5,12,True,110.0,116.0,108.25
21034,2010,50,49,0.95,3,13.826086956521738,38,5,12,True,122.0,116.0,115.5
21034,2010,51,34,0.95,0,16.0,38,5,12,True,49.0,85.5,100.75
21034,2011,1,34,0.95,5,12.235294117647058,38,5,1,False,34.0,41.5,78.75
21034,2011,2,4,0.9499999999999998,2,12.333333333333334,38,5,1,False,34.0,34.0,59.75
21034,2011,3,46,0.9500000000000001,5,13.421052631578947,38,5,1,False,4.0,19.0,30.25
21034,2011,4,39,0.95,4,13.75,38,5,1,False,46.0,25.0,29.5
21034,2011,5,31,0.95,4,13.19047619047619,38,5,1,False,39.0,42.5,30.75
21034,2011,6,18,0.9499999999999998,5,12.833333333333334,38,5,2,False,31.0,35.0,30.0
21034,2011,7,16,0.95,2,14.0,38,5,2,False,18.0,24.5,33.5
21034,2011,8,10,0.9499999999999998,0,13.0,38,5,2,False,16.0,17.0,26.0
21034,2011,9,24,0.95,2,13.727272727272727,38,5,3,False,10.0,13.0,18.75
21034,2011,10,13,0.95,0,13.1,38,5,3,False,24.0,17.0,17.0
21034,2011,11,36,0.95,3,12.818181818181818,38,5,3,False,13.0,18.5,15.75
21034,2011,12,21,0.95,1,12.307692307692308,38,5,3,False,36.0,24.5,20.75
21034,2011,13,18,0.95,1,11.857142857142858,38,5,3,False,21.0,28.5,23.5
21034,2011,14,36,0.9499999999999998,4,12.88888888888889,38,5,4,False,18.0,19.5,22.0
21034,2011,15,34,0.95,1,14.071428571428571,38,5,4,False,36.0,27.0,27.75
21034,2011,16,15,0.95,0,13.857142857142858,38,5,4,False,34.0,35.0,27.25
21034,2011,17,6,0.95,0,14.4,38,5,4,False,15.0,24.5,25.75
21034,2011,18,45,0.95,6,13.066666666666666,38,5,5,False,6.0,10.5,22.75
21034,2011,19,25,0.95,2,13.7,38,5,5,False,45.0,25.5,25.0
21034,2011,20,18,0.95,1,13.9,38,5,5,False,25.0,35.0,22.75
21034,2011,21,31,0.95,1,12.6,38,5,5,False,18.0,21.5,23.5
21034,2011,22,21,0.95,5,13.1,38,5,6,False,31.0,24.5,29.75
21034,2011,23,34,0.95,3,13.357142857142858,38,5,6,False,21.0,26.0,23.75
21034,2011,24,42,0.95,5,13.466666666666667,38,5,6,False,34.0,27.5,26.0
21034,2011,25,24,0.95,5,13.714285714285714,38,5,6,False,42.0,38.0,32.0
21034,2011,26,21,0.95,9,13.411764705882353,38,5,6,False,24.0,33.0,30.25
21034,2011,27,33,0.95,4,13.55,38,5,7,False,21.0,22.5,30.25
21034,2011,28,26,0.95,5,13.0,38,5,7,False,33.0,27.0,30.0
21034,2011,29,29,0.95,0,12.647058823529411,38,5,7,False,26.0,29.5,26.0
21034,2011,30,19,0.95,3,12.538461538461538,38,5,7,False,29.0,27.5,27.25
21034,2011,31,29,0.95,2,14.181818181818182,38,5,8,False,19.0,24.0,26.75
21034,2011,32,15,0.9499999999999998,0,13.0,38,5,8,False,29.0,24.0,25.75
21034,2011,33,13,0.95,1,14.25,38,5,8,False,15.0,22.0,23.0
21034,2011,34,24,0.95,3,13.909090909090908,38,5,8,False,13.0,14.0,19.0
21034,2011,35,22,0.9499999999999998,5,13.583333333333334,38,5,8,False,24.0,18.5,20.25
21034,2011,36,41,0.95,6,12.5625,38,5,9,False,22.0,23.0,18.5
21034,2011,37,38,0.95,3,14.6,38,5,9,False,41.0,31.5,25.0
21034,2011,38,53,0.9499999999999998,7,12.833333333333334,38,5,9,False,38.0,39.5,31.25
21034,2011,39,27,0.95,6,12.411764705882353,38,5,9,False,53.0,45.5,38.5
21034,2011,40,39,0.95,5,12.818181818181818,38,5,10,False,27.0,40.0,39.75
21034,2011,41,47,0.95,1,13.26923076923077,38,5,10,False,39.0,33.0,39.25
21034,2011,42,84,0.95,9,13.45945945945946,38,5,10,False,47.0,43.0,41.5
21034,2011,43,47,0.95,12,13.612903225806452,38,5,10,False,84.0,65.5,49.25
21034,2011,44,74,0.95,16,13.162162162162161,38,5,10,False,47.0,65.5,54.25
21034,2011,45,75,0.95,8,13.794871794871796,38,5,11,False,74.0,60.5,63.0
21034,2011,46,84,0.9499999999999998,8,12.854166666666666,38,5,11,False,75.0,74.5,70.0
21034,2011,47,101,0.95,18,13.218181818181819,38,5,11,True,84.0,79.5,70.0
21034,2011,48,60,0.95,3,13.03125,38,5,11,True,101.0,92.5,83.5
21034,2011,49,49,0.95,0,13.321428571428571,38,5,12,True,60.0,80.5,80.0
21080,2010,1,420,0.7975,0,13.25,38,0,1,False,3.0,118.5,192.75
21080,2010,2,620,0.815,3,11.88888888888889,38,0,1,False,420.0,211.5,219.0
21080,2010,3,127,0.85,3,13.066666666666666,38,0,1,False,620.0,520.0,319.25
21080,2010,4,147,0.85,3,12.4,38,0,1,False,127.0,373.5,292.5
21080,2010,5,65,0.85,1,13.5,38,0,2,False,147.0,137.0,328.5
21080,2010,6,167,0.85,4,12.0,38,0,2,False,65.0,106.0,239.75
21080,2010,7,256,0.836,3,13.666666666666666,38,0,2,False,167.0,116.0,126.5
21080,2010,8,209,0.835,3,12.785714285714286,38,0,2,False,256.0,211.5,158.75
21080,2010,9,414,0.82375,0,12.125,13,0,3,False,209.0,232.5,174.25
21080,2010,10,819,0.8309090909090909,4,12.272727272727273,38,0,3,False,414.0,311.5,261.5
21080,2010,11,557,0.82,1,13.285714285714286,10,0,3,False,819.0,616.5,424.5
21080,2010,12,421,0.8309090909090909,6,12.363636363636363,38,0,3,False,557.0,688.0,499.75
21080,2010,13,96,0.85,0,11.909090909090908,38,0,3,False,421.0,489.0,552.75
21080,2010,14,130,0.85,4,12.588235294117647,38,0,4,False,96.0,258.5,473.25
21080,2010,15,153,0.8499999999999999,3,12.952380952380953,38,0,4,False,130.0,113.0,301.0
21080,2010,16,263,0.836,1,12.066666666666666,38,0,4,False,153.0,141.5,200.0
21080,2010,17,1351,0.8118181818181818,4,12.090909090909092,38,0,4,False,263.0,208.0,160.5
21080,2010,18,660,0.815,5,12.875,38,0,5,False,1351.0,807.0,474.25
21080,2010,19,239,0.8400000000000001,5,11.619047619047619,38,0,5,False,660.0,1005.5,606.75
21080,2010,20,287,0.8412499999999999,3,12.916666666666666,38,0,5,False,239.0,449.5,628.25
21080,2010,21,776,0.8125,0,11.464285714285714,38,0,5,False,287.0,263.0,634.25
21080,2010,22,300,0.8404545454545453,9,12.590909090909092,38,0,6,False,776.0,531.5,490.5
21080,2010,23,461,0.8450000000000001,5,12.80952380952381,14,0,6,False,300.0,538.0,400.5
21080,2010,24,541,0.82375,1,13.25,38,0,6,False,461.0,380.5,456.0
21080,2010,25,183,0.85,7,12.454545454545455,38,0,6,False,541.0,501.0,519.5
21080,2010,26,1153,0.835,3,11.642857142857142,38,0,6,False,183.0,362.0,371.25
21080,2010,27,301,0.8176923076923076,1,13.076923076923077,38,0,7,False,1153.0,668.0,584.5
21080,2010,28,509,0.8257692307692307,5,12.692307692307692,38,0,7,False,301.0,727.0,544.5
21080,2010,29,352,0.8266666666666667,7,12.222222222222221,38,0,7,False,509.0,405.0,536.5
21080,2010,30,122,0.85,2,13.866666666666667,38,0,7,False,352.0,430.5,578.75
21080,2010,31,98,0.85,3,12.454545454545455,38,0,8,False,122.0,237.0,321.0
21080,2010,32,285,0.8400000000000001,1,11.761904761904763,38,0,8,False,98.0,110.0,270.25
21080,2010,33,269,0.8412499999999999,7,13.833333333333334,14,0,8,False,285.0,191.5,214.25
21080,2010,34,276,0.836875,3,12.0625,13,0,8,False,269.0,277.0,193.5
21080,2010,35,216,0.85,3,13.0,32,0,8,False,276.0,272.5,232.0
21080,2010,36,175,0.85,1,12.533333333333333,38,0,9,False,216.0,246.0,261.5
21080,2010,37,218,0.8338461538461538,2,13.0,38,0,9,False,175.0,195.5,234.0
21080,2010,38,272,0.815,3,13.416666666666666,38,0,9,False,218.0,196.5,221.25
21080,2010,39,392,0.8408695652173913,6,12.782608695652174,38,0,9,False,272.0,245.0,220.25
21080,2010,40,193,0.85,2,12.058823529411764,38,0,10,False,392.0,332.0,264.25
21080,2010,41,375,0.841923076923077,3,12.423076923076923,13,0,10,False,193.0,292.5,268.75
21080,2010,42,146,0.85,0,11.357142857142858,34,0,10,False,375.0,284.0,308.0
21080,2010,43,127,0.85,5,11.8,38,0,10,False,146.0,260.5,276.5
21080,2010,44,481,0.8309090909090909,5,13.090909090909092,38,0,11,False,127.0,136.5,210.25
21080,2010,45,84,0.85,2,12.466666666666667,38,0,11,False,481.0,304.0,282.25
21080,2010,46,381,0.83,2,14.19047619047619,14,0,11,False,84.0,282.5,209.5
21080,2010,47,196,0.8383333333333334,2,13.277777777777779,38,0,11,True,381.0,232.5,268.25
21080,2010,48,953,0.82,8,13.228571428571428,38,0,11,True,196.0,288.5,285.5
21080,2010,49,600,0.8404545454545453,1,12.363636363636363,38,0,12,True,953.0,574.5,403.5
21080,2010,50,31,0.85,0,14.25,38,0,12,True,600.0,776.5,532.5
21080,2010,51,38,0.85,0,12.333333333333334,13,0,12,True,31.0,315.5,445.0
21080,2011,1,266,0.8383333333333334,6,12.944444444444445,38,0,1,False,38.0,34.5,405.5
21080,2011,2,202,0.8325,2,11.416666666666666,38,0,1,False,266.0,152.0,233.75
21080,2011,3,262,0.8394999999999999,3,12.4,14,0,1,False,202.0,234.0,134.25
21080,2011,4,145,0.85,0,13.357142857142858,38,0,1,False,262.0,232.0,192.0
21080,2011,5,310,0.822,0,12.2,14,0,1,False,145.0,203.5,218.75
21080,2011,6,286,0.8160000000000001,1,12.3,38,0,2,False,310.0,227.5,229.75
21080,2011,7,361,0.8427777777777777,2,11.5,10,0,2,False,286.0,298.0,250.75
21080,2011,8,255,0.8211111111111111,2,12.444444444444445,24,0,2,False,361.0,323.5,275.5
21080,2011,9,392,0.8200000000000001,3,12.615384615384615,38,0,2,False,255.0,308.0,303.0
21080,2011,10,133,0.85,2,12.1875,38,0,3,False,392.0,323.5,323.5
21080,2011,11,634,0.824,8,12.56,38,0,3,False,133.0,262.5,285.25
21080,2011,12,231,0.85,2,12.38888888888889,38,0,3,False,634.0,383.5,353.5
21080,2011,13,551,0.8252380952380951,3,12.761904761904763,38,0,3,False,231.0,432.5,347.5
21080,2011,14,179,0.838181818181818,2,12.727272727272727,14,0,4,False,551.0,391.0,387.25
21080,2011,15,460,0.837,4,13.15,38,0,4,False,179.0,365.0,398.75
21080,2011,16,153,0.85,0,12.666666666666666,38,0,4,False,460.0,319.5,355.25
21080,2011,17,141,0.8283333333333333,1,14.0,38,0,4,False,153.0,306.5,335.75
21080,2011,18,201,0.85,5,11.842105263157896,13,0,5,False,141.0,147.0,233.25
21080,2011,19,329,0.8363157894736841,1,13.052631578947368,38,0,5,False,201.0,171.0,238.75
21080,2011,20,272,0.84,3,12.846153846153847,38,0,5,False,329.0,265.0,206.0
21080,2011,21,333,0.83,2,11.076923076923077,1,0,5,False,272.0,300.5,235.75
21080,2011,22,85,0.85,2,14.666666666666666,38,0,6,False,333.0,302.5,283.75
21080,2011,23,313,0.83375,3,12.75,13,0,6,False,85.0,209.0,254.75
21080,2011,24,459,0.8305,3,11.6,38,0,6,False,313.0,199.0,250.75
21080,2011,25,312,0.8438095238095238,1,13.0,38,0,6,False,459.0,386.0,297.5
21080,2011,26,84,0.85,3,12.090909090909092,38,0,6,False,312.0,385.5,292.25
21080,2011,27,221,0.8418749999999999,1,13.0625,38,0,7,False,84.0,198.0,292.0
21080,2011,28,68,0.85,2,12.7,38,0,7,False,221.0,152.5,269.0
21080,2011,29,93,0.8499999999999999,4,13.846153846153847,38,0,7,False,68.0,144.5,171.25
21080,2011,30,158,0.8314285714285715,2,13.285714285714286,32,0,7,False,93.0,80.5,116.5
21080,2011,31,346,0.8314285714285715,0,13.285714285714286,38,0,8,False,158.0,125.5,135.0
21080,2011,32,58,0.85,1,12.333333333333334,10,0,8,False,346.0,252.0,166.25
21080,2011,33,150,0.8499999999999999,1,11.23076923076923,38,0,8,False,58.0,202.0,163.75
21080,2011,34,280,0.8407142857142856,1,11.571428571428571,6,0,8,False,150.0,104.0,178.0
21080,2011,35,140,0.85,5,12.454545454545455,38,0,8,False,280.0,215.0,208.5
21080,2011,36,232,0.8413333333333333,4,12.666666666666666,38,0,9,False,140.0,210.0,157.0
21080,2011,37,193,0.838181818181818,2,13.545454545454545,38,0,9,False,232.0,186.0,200.5
21080,2011,38,279,0.84,3,12.266666666666667,26,0,9,False,193.0,212.5,211.25
21080,2011,39,161,0.838181818181818,2,13.0,38,0,9,False,279.0,236.0,211.0
21080,2011,40,133,0.8488235294117646,2,12.0,38,0,10,False,161.0,220.0,216.25
21080,2011,41,72,0.8483333333333333,2,12.25,38,0,10,False,133.0,147.0,191.5
21080,2011,42,281,0.83,1,12.142857142857142,38,0,10,False,72.0,102.5,161.25
21080,2011,43,229,0.8421052631578947,5,13.31578947368421,38,0,10,False,281.0,176.5,161.75
21080,2011,44,102,0.8483333333333333,2,12.5,13,0,10,False,229.0,255.0,178.75
21080,2011,45,247,0.8431818181818183,7,13.318181818181818,38,0,11,False,102.0,165.5,171.0
21080,2011,46,197,0.840625,4,13.375,38,0,11,False,247.0,174.5,214.75
21080,2011,47,285,0.8424999999999999,4,12.2,10,0,11,True,197.0,222.0,193.75
21080,2011,48,109,0.8486666666666667,6,12.666666666666666,14,0,11,True,285.0,241.0,207.75
21080,2011,49,155,0.8314285714285715,0,13.0,38,0,12,True,109.0,197.0,209.5
21166,2010,6,45,1.95,2,11.75,38,14,2,False,872.0,448.0,239.0
21166,2010,7,254,1.898,1,12.666666666666666,38,14,2,False,45.0,458.5,238.25
21166,2010,8,554,1.9226315789473685,7,13.31578947368421,38,14,2,False,254.0,149.5,298.75
21166,2010,9,888,1.8786666666666667,5,12.666666666666666,38,14,3,False,554.0,404.0,431.25
21166,2010,10,134,1.924,2,13.8,38,14,3,False,888.0,721.0,435.25
21166,2010,11,443,1.8678947368421053,3,13.473684210526315,38,14,3,False,134.0,511.0,457.5
21166,2010,12,115,1.9326666666666665,2,12.6,38,14,3,False,443.0,288.5,504.75
21166,2010,13,63,1.95,0,11.4,38,14,3,False,115.0,279.0,395.0
21166,2010,14,48,1.9500000000000002,2,14.11111111111111,38,14,4,False,63.0,89.0,188.75
21166,2010,15,677,1.8980000000000001,4,12.75,38,14,4,False,48.0,55.5,167.25
21166,2010,16,121,1.88,3,12.125,38,14,4,False,677.0,362.5,225.75
21166,2010,17,261,1.8399999999999999,0,12.066666666666666,38,14,4,False,121.0,399.0,227.25
21166,2010,18,146,1.9326666666666665,4,12.6,38,14,5,False,261.0,191.0,276.75
21166,2010,19,133,1.9283333333333335,4,13.0,38,14,5,False,146.0,203.5,301.25
21166,2010,20,28,1.95,3,13.090909090909092,38,14,5,False,133.0,139.5,165.25
21166,2010,21,56,1.95,3,12.666666666666666,38,14,5,False,28.0,80.5,142.0
21166,2010,22,90,1.921111111111111,5,14.0,38,14,6,False,56.0,42.0,90.75
21166,2010,23,39,1.9500000000000002,2,13.0,38,14,6,False,90.0,73.0,76.75
21166,2010,24,78,1.95,1,12.909090909090908,38,14,6,False,39.0,64.5,53.25
21166,2010,25,12,1.95,2,11.333333333333334,38,14,6,False,78.0,58.5,65.75
21166,2010,26,27,1.95,1,14.0,38,14,6,False,12.0,45.0,54.75
21166,2010,27,70,1.95,3,12.636363636363637,38,14,7,False,27.0,19.5,39.0
21166,2010,28,36,1.95,0,12.25,38,14,7,False,70.0,48.5,46.75
21166,2010,29,1,1.95,0,16.0,38,14,7,False,36.0,53.0,36.25
21166,2010,33,656,1.8980000000000001,6,13.2,38,14,8,False,1.0,18.5,33.5
21166,2010,34,471,1.8980000000000001,4,12.85,38,14,8,False,656.0,328.5,190.75
21166,2010,35,257,1.9012499999999999,3,12.6875,38,14,8,False,471.0,563.5,291.0
21166,2010,36,73,1.95,4,13.333333333333334,38,14,9,False,257.0,364.0,346.25
21166,2010,37,325,1.9252380952380952,9,13.238095238095237,38,14,9,False,73.0,165.0,364.25
21166,2010,38,247,1.794,1,13.4,7,14,9,False,325.0,199.0,281.5
21166,2010,39,179,1.9376190476190476,3,13.047619047619047,38,14,9,False,247.0,286.0,225.5
21166,2010,40,149,1.9500000000000002,3,12.166666666666666,38,14,10,False,179.0,213.0,206.0
21166,2010,41,165,1.921111111111111,6,13.166666666666666,38,14,10,False,149.0,164.0,225.0
21166,2010,42,211,1.938695652173913,6,13.0,38,14,10,False,165.0,157.0,185.0
21166,2010,43,111,1.9644444444444444,4,13.555555555555555,38,14,10,False,211.0,188.0,176.0
21166,2010,44,249,1.9407142857142856,9,12.821428571428571,38,14,11,False,111.0,161.0,159.0
21166,2010,45,203,1.926363636363636,2,13.0,13,14,11,False,249.0,180.0,184.0
21166,2010,46,459,1.9114814814814816,5,13.592592592592593,38,14,11,False,203.0,226.0,193.5
21166,2010,47,383,1.9391666666666667,6,13.041666666666666,38,14,11,True,459.0,331.0,255.5
21166,2010,48,177,1.9396,6,12.08,38,14,11,True,383.0,421.0,323.5
21166,2010,49,304,1.942972972972973,4,12.81081081081081,38,14,12,True,177.0,280.0,305.5
21166,2010,50,281,1.9046666666666667,1,12.933333333333334,38,14,12,True,304.0,240.5,330.75
21166,2010,51,31,1.95,0,13.4,38,14,12,True,281.0,292.5,286.25
21166,2011,1,150,1.9066666666666665,5,13.0,38,14,1,False,31.0,156.0,198.25
21166,2011,2,79,2.0366666666666666,1,11.166666666666666,38,14,1,False,150.0,90.5,191.5
21166,2011,3,82,1.924,2,13.3,38,14,1,False,79.0,114.5,135.25
21166,2011,4,65,1.95,1,12.928571428571429,38,14,1,False,82.0,80.5,85.5
21166,2011,5,83,1.95,1,12.272727272727273,38,14,1,False,65.0,73.5,94.0
21166,2011,6,59,2.08,0,11.875,38,14,2,False,83.0,74.0,77.25
21166,2011,7,85,2.08,0,12.75,37,14,2,False,59.0,71.0,72.25
21166,2011,8,200,2.03125,3,12.0,38,14,2,False,85.0,72.0,73.0
21166,2011,9,103,2.08,3,12.076923076923077,38,14,2,False,200.0,142.5,106.75
21166,2011,10,259,2.0446153846153847,2,12.23076923076923,38,14,3,False,103.0,151.5,111.75
21166,2011,11,240,2.0608333333333335,3,13.166666666666666,38,14,3,False,259.0,181.0,161.75
21166,2011,12,121,2.066470588235294,2,12.176470588235293,38,14,3,False,240.0,249.5,200.5
21166,2011,13,115,2.08,2,12.941176470588236,38,14,3,False,121.0,180.5,180.75
21166,2011,14,219,2.0623076923076926,3,11.923076923076923,10,14,4,False,115.0,118.0,183.75
21166,2011,15,381,2.018,2,11.8,38,14,4,False,219.0,167.0,173.75
21166,2011,16,41,2.08,0,12.454545454545455,38,14,4,False,381.0,300.0,209.0
21166,2011,17,103,2.0544444444444445,2,13.777777777777779,38,14,4,False,41.0,211.0,189.0
21166,2011,18,246,2.0635714285714286,3,12.428571428571429,38,14,5,False,103.0,72.0,186.0
21166,2011,19,320,2.016875,1,12.9375,38,14,5,False,246.0,174.5,192.75
21166,2011,20,311,2.0690476190476192,1,12.142857142857142,38,14,5,False,320.0,283.0,177.5
21166,2011,21,116,2.0635714285714286,3,13.357142857142858,38,14,5,False,311.0,315.5,245.0
21166,2011,22,75,2.08,3,12.125,38,14,5,False,116.0,213.5,248.25
21166,2011,23,122,2.08,2,14.615384615384615,10,14,6,False,75.0,95.5,205.5
21166,2011,24,283,2.0544444444444445,2,13.222222222222221,38,14,6,False,122.0,98.5,156.0
21166,2011,25,59,2.08,0,13.11111111111111,38,14,6,False,283.0,202.5,149.0
21166,2011,26,113,2.01125,1,11.75,38,14,6,False,59.0,171.0,134.75
21166,2011,27,240,1.85,0,11.0,38,14,7,False,113.0,86.0,144.25
21166,2011,28,192,2.39,0,16.0,38,14,7,False,240.0,176.5,173.75
21166,2011,35,25,2.08,3,11.333333333333334,38,14,9,False,192.0,216.0,151.0
21166,2011,36,744,2.0225,4,12.583333333333334,10,14,9,False,25.0,108.5,142.5
21166,2011,37,255,2.052941176470588,1,12.647058823529411,38,14,9,False,744.0,384.5,300.25
21166,2011,38,586,2.103888888888889,2,11.944444444444445,38,14,9,False,255.0,499.5,304.0
21166,2011,39,457,2.0416666666666665,2,12.88888888888889,10,14,9,False,586.0,420.5,402.5
21166,2011,40,308,2.0147826086956524,1,13.043478260869565,38,14,10,False,457.0,521.5,510.5
21166,2011,41,176,2.066470588235294,3,12.235294117647058,38,14,10,False,308.0,382.5,401.5
21166,2011,42,77,2.08,1,13.0,38,14,10,False,176.0,242.0,381.75
21166,2011,43,305,2.074705882352941,5,13.294117647058824,38,14,10,False,77.0,126.5,254.5
21166,2011,44,403,2.0785714285714283,4,12.714285714285714,38,14,10,False,305.0,191.0,216.5
21166,2011,45,65,2.08,0,13.375,38,14,11,False,403.0,354.0,240.25
21166,2011,46,192,2.4,0,8.0,38,14,11,False,65.0,234.0,212.5
21166,2011,47,12,2.08,2,14.0,38,14,11,True,192.0,128.5,241.25
21166,2011,48,1131,2.078108108108108,5,12.567567567567568,38,14,11,True,12.0,102.0,168.0
21166,2011,49,429,2.0394117647058825,0,13.647058823529411,38,14,12,True,1131.0,571.5,350.0
21175,2010,1,114,2.0772727272727276,2,12.454545454545455,38,14,1,False,432.0,305.0,235.5
21175,2010,2,67,2.075,4,14.7,38,14,1,False,114.0,273.0,230.0
21175,2010,3,86,2.1,1,13.294117647058824,38,14,1,False,67.0,90.5,197.75
21175,2010,4,151,2.088636363636364,4,12.863636363636363,38,14,1,False,86.0,76.5,174.75
21175,2010,5,95,2.0615384615384618,3,13.307692307692308,38,14,2,False,151.0,118.5,104.5
21175,2010,6,65,2.1,5,13.0,38,14,2,False,95.0,123.0,99.75
